Fecha,Viajero
2021-04-01,3546.0
2021-05-01,1803.0
2021-06-01,2128.0
2021-07-01,2247.0
2021-08-01,2193.0
2021-09-01,2368.0
2021-10-01,2088.0
2021-11-01,2200.0
2021-12-01,10031.0
2022-01-01,4378.0
2022-02-01,15444.8
2022-03-01,10392.0
2022-04-01,24724.0
2022-05-01,32011.0
2022-06-01,39152.0
2022-07-01,26076.0
2022-08-01,28883.0
2022-09-01,18143.0
2022-10-01,23190.0
2022-11-01,20348.0
2022-12-01,40363.0
2023-01-01,16512.845495048674
2023-02-01,16825.04228744933
2023-03-01,17433.87965077692
2023-04-01,24896.635971149684
2023-05-01,19625.442391774846
2023-06-01,18198.774345815476
2023-07-01,26756.03471484238
2023-08-01,23287.164984709514
2023-09-01,22149.60852816035
2023-10-01,16446.929331078532
2023-11-01,25386.749128919866
2023-12-01,41227.94118213955
2024-01-01,21929.572942097624
2024-02-01,23935.136703187232
2024-03-01,26547.697318007675
2024-04-01,24120.85168195716
2024-05-01,21453.968641115003
2024-06-01,22598.542094017095
2024-07-01,25821.17375892941
2024-08-01,29214.500666367214
2024-09-01,26201.06611570247
2024-10-01,28210.81861088767
2024-11-01,32912.428571428514
2024-12-01,49853.39626168227
2025-01-01,28775.001052128177
2025-02-01,27381.833112549313
2025-03-01,29165.50559779905
2025-04-01,32830.57722007722
2025-05-01,30307.12875358966
2025-06-01,28722.0809477379
2025-07-01,26665.326205806752
2025-08-01,31375.40274104548
2025-09-01,27519.32878011761
2025-10-01,28978.163525264437
2025-11-01,33189.546054997205
2025-12-01,43150.49753694568
2026-01-01,29973.10559999991
2026-02-01,24361.72711267602
2026-03-01,30181.746185286192
2026-04-01,27222.169056108007
2026-05-01,29394.954717349312
2026-06-01,29019.29591547294
